HymnID	HymnNoticeText	HymnalID	HymnNumber	HymnFirstLine	Metre	Tune	Occasion	Plainsong	Alternates
EH245	EH245 Stars of the morning, so gloriously bright	EH	245	Stars of the morning, so gloriously bright	10 10.10 10.	Quedlinburg	St Michael and All Angels
EH246	EH246 They come, God’s messengers of love	EH	246	They come, God’s messengers of love	L.M.	St. Crispin 1E Daniel 2E	St Michael and All Angels		App. 36
EH247	EH247 Saviour, who didst healing give	EH	247	Saviour, who didst healing give	78.78.78.88.	Jesus ist das schönste licht	St Luke
EH248	EH248 Thou who sentest thine Apostles	EH	248	Thou who sentest thine Apostles	87.87.87.	Byrntirion	St Simon and St Jude
EH249	EH249 O Saviour Jesu, not alone	EH	249	O Saviour Jesu, not alone	L.M.	Deo gracias	All Saints	P
EH250	EH250 If there be that skills to reckon	EH	250	If there be that skills to reckon	87.87.87.	Lewes	All Saints
EH251	EH251 O heavenly Jerusalem	EH	251	O heavenly Jerusalem	76.76.	Paderborn	All Saints
EH252	EH252 Our Father’s home eternal	EH	252	Our Father’s home eternal	76.76.D.	Au fort de ma détresse	All Saints
EH253	EH253 Spouse of Christ, in arms contending	EH	253	Spouse of Christ, in arms contending	87.87.	Gott will’s machen Plainsong: All Saints Sequence	All Saints	P
EH254	EH254 Now that the daylight fills the sky	EH	254	Now that the daylight fills the sky		Plainsong	Morning	P
EH255	EH255 Come, Holy Ghost, with God the Son	EH	255	Come, Holy Ghost, with God the Son		Plainsong	Morning	P
EH256	EH256 At thy feet, O Christ, we lay	EH	256	At thy feet, O Christ, we lay	77.77.77.	Voller wunder	Morning
EH257	EH257 Awake, my soul, and with the sun	EH	257	Awake, my soul, and with the sun	L.M.	Morning Hymn	Morning
EH258	EH258 Christ, whose glory fills the skies	EH	258	Christ, whose glory fills the skies	77.77.77.	Ministres de l’éternel	Morning
EH259	EH259 Forth in thy name, O Lord, I go	EH	259	Forth in thy name, O Lord, I go	L.M.	Angel’s Song (Song 34)	Morning
EH260	EH260 New every morning is the love	EH	260	New every morning is the love	L.M.	Melcolmbe [D major]	Morning
EH261	EH261 O God of truth, O Lord of might	EH	261	O God of truth, O Lord of might	L.M.	Plainsong (or Melcombe)	Noon	P
EH262	EH262 O God, Creation’s secret force	EH	262	O God, Creation’s secret force	L.M.	Plainsong (or Alfreton)	Noon	P
EH263	EH263 Blest are the moments, doubly blest	EH	263	Blest are the moments, doubly blest	L.M.	Alfreton 1E Warrington 2E	Noon
EH264	EH264 Before the ending of the day	EH	264	Before the ending of the day	L.M.	Te lucis ante terminum	Evening	P
EH265	EH265 As now the sun’s declining rays	EH	265	As now the sun’s declining rays	C.M.	St. Peter 1E St. Nicholas 2E	Evening
EH266	EH266 At even when the sun was set	EH	266	At even when the sun was set	L.M.	Angelus (Du meiner seelen)	Evening
EH267	EH267 Glory to thee, my God, this night	EH	267	Glory to thee, my God, this night	L.M.	Tallis’ Canon	Evening
EH268	EH268 God, that madest earth and heaven	EH	268	God, that madest earth and heaven	84.84.88.84.	Ad hyd y nos	Evening		App. 15
EH269	EH269 O gladsome light, O grace	EH	269	O gladsome light, O grace	667.667.	Nunc dimittis	Evening
EH270	EH270 Holy Father, cheer our way	EH	270	Holy Father, cheer our way	77.75.	Huddersfield 1E Ton-mân 2E	Evening		App. 37
EH271	EH271 O Strength and Stay upholding all creation	EH	271	O Strength and Stay upholding all creation	11 10.11 10.	Welwyn 1E School House 2E	Evening
EH272	EH272 Round me falls the night	EH	272	Round me falls the night	55.88.55.	Seelenbräutigam	Evening
EH273	EH273 Saviour, again to thy dear name we raise	EH	273	Saviour, again to thy dear name we raise	10 10.10 10.	Ellers 1E Magda 2E	Evening		App. 38
EH274	EH274 Sun of my soul, thou Saviour dear	EH	274	Sun of my soul, thou Saviour dear	L.M.	Herr Gott Vater (both editions) Hursley 1E/Birling 2E	Evening		App. 39
EH275	EH275 Sweet Saviour, bless us ere we go;	EH	275	Sweet Saviour, bless us ere we go;	88.88.88.	Lodsworth	Evening
EH276	EH276 The day is past and over;	EH	276	The day is past and over;	76.76.88.	St. Anatolius 1E Hominum amator 2E	Evening		App. 40
EH277	EH277 The day thou gavest, Lord, is ended	EH	277	The day thou gavest, Lord, is ended	98.98.	Les commandemens de Dieu	Evening		App. 16
EH278	EH278 The duteous day now closeth	EH	278	The duteous day now closeth	776.778.	Innsbruck	Evening
EH279	EH279 The radiant morn hath passed away	EH	279	The radiant morn hath passed away	88.84.	St. Leonard 1E Gaza 2E	Evening		App. 41
EH280	EH280 The sun is sinking fast	EH	280	The sun is sinking fast	64.66.	St. Columba 1E Speer (Sag was hilft) 2E	Evening		App. 42
EH281	EH281 Through the day thy love has spared us	EH	281	Through the day thy love has spared us	87.87.77.	Dretzel	Evening
EH282	EH282 Now the busy week is done	EH	282	Now the busy week is done	77.77.77.	Heathlands 1E Ratisbon (Jesu, meine zuversicht) 2E	Saturday Evening
EH283	EH283 Most glorious Lord of life, that on this day	EH	283	Most glorious Lord of life, that on this day	10 10.10 10.	Farley Castle	Sunday
EH284	EH284 O day of rest and gladness	EH	284	O day of rest and gladness	76.76.D.	Herzlich thut mich erfreuen	Sunday
EH285	EH285 Another year is dawning	EH	285	Another year is dawning	76.76.	Magdalena 1E Cherry Tree 2E	New Year
EH286	EH286 For thy mercy and thy grace	EH	286	For thy mercy and thy grace	77.77.	Culbach [D major]	New Year
EH287	EH287 Kindly spring again is here	EH	287	Kindly spring again is here	77.77.	Da Christus geboren war	Spring
EH288	EH288 The summer days are come again;	EH	288	The summer days are come again;	D.C.M.	Soll’s sein	Summer
EH289	EH289 Come, ye thankful people, come	EH	289	Come, ye thankful people, come	77.77.D.	St. George	Harvest
EH290	EH290 Fair waved the golden corn	EH	290	Fair waved the golden corn	S.M.	Selma	Harvest
EH291	EH291 O sing to the Lord, whose bountiful hand	EH	291	O sing to the Lord, whose bountiful hand	10 10.10 10.	67th Psalm	Harvest
EH292	EH292 To thee, O Lord, our hearts we raise	EH	292	To thee, O Lord, our hearts we raise	87.87.D.	St. Gall	Harvest		App. 17
EH293	EH293 We plough the fields, and scatter	EH	293	We plough the fields, and scatter	76.76.76.76.66.84.	Wir pflügen	Harvest
EH294	EH294 The year is swiftly waning	EH	294	The year is swiftly waning	76.76.	Devonshire	Autumn
EH295	EH295 ’Tis winter now; the fallen snow	EH	295	’Tis winter now; the fallen snow	L.M.	Danby	Winter
EH296	EH296 Hark, my soul, how everything	EH	296	Hark, my soul, how everything	77.77.	Lyne	Seasons: General
EH297	EH297 The spacious firmament on high	EH	297	The spacious firmament on high	D.L.M.	London (or Addison’s)	Seasons: General
EH298	EH298 Thou art, O God, the life and light	EH	298	Thou art, O God, the life and light	88.88.88.	New 113th	Seasons: General
EH299	EH299 When spring unlocks the flowers to paint the laughing soil;	EH	299	When spring unlocks the flowers to paint the laughing soil;	13 13.14 14.	Gosterwood	Seasons: General
EH300	EH300 According to thy gracious word	EH	300	According to thy gracious word	C.M.	Bangor	Holy Communion
EH301	EH301 Alleluya, sing to Jesus	EH	301	Alleluya, sing to Jesus	87.87.D.	Hyfrydol	Holy Communion
EH302	EH302 And now, O Father, mindful of the love	EH	302	And now, O Father, mindful of the love	10 10.10 10.10 10.	Song 1	Holy Communion
EH303	EH303 Author of life divine	EH	303	Author of life divine	66.66.88.	Lovely	Holy Communion
EH304	EH304 Bread of heaven, on thee we feed	EH	304	Bread of heaven, on thee we feed	77.77.77.	Bread of heaven 1E Christopher (Ihr gestirn’) 2E	Holy Communion		App. 43
EH305	EH305 Bread of the world in mercy broken	EH	305	Bread of the world in mercy broken	98.98.D.	Rendez à Dieu	Holy Communion
EH306	EH306 Deck thyself, my soul, with gladness	EH	306	Deck thyself, my soul, with gladness	88.88.D.	Schmücke dich	Holy Communion
EH307	EH307 Draw nigh and take the Body of the Lord	EH	307	Draw nigh and take the Body of the Lord	10 10.10 10.	The Sacred Heart 1E Draw nigh 2E	Holy Communion		App. 44
EH308	EH308 Father, see thy children bending at thy throne	EH	308	Father, see thy children bending at thy throne	65.65.D.	Adoro te (No.2)	Holy Communion
EH309	EH309 For the beauty of the earth	EH	309	For the beauty of the earth	77.77.77.	Ratisbon (Jesu, meine zuversicht) 1E England’s Lane 2E	Holy Communion
EH310	EH310 From glory to glory advancing, we praise thee, O Lord;	EH	310	From glory to glory advancing, we praise thee, O Lord;	14 14.14 15.	Sheen	Holy Communion
EH311	EH311 Hail, true Body, born of Mary	EH	311	Hail, true Body, born of Mary	Irreg.	Ave verum	Holy Communion
EH312	EH312 Here, O my Lord, I see thee face to face;	EH	312	Here, O my Lord, I see thee face to face;	10 10.10 10.	Congleton	Holy Communion
EH313	EH313 Holy God, we offer here	EH	313	Holy God, we offer here	77.77.77.44.55.	Da zu dir der Heiland kam	Holy Communion
EH314	EH314 Holy Jesus! God of love!	EH	314	Holy Jesus! God of love!	77.77.	Song 13 1E Freuen wir uns 2E	Holy Communion
EH315	EH315 Jesu, gentlest Saviour	EH	315	Jesu, gentlest Saviour	65.65.	Eudoxia/Caswall (Wem in leidenstagen)	Holy Communion
EH316	EH316 Just as I am, without one plea	EH	316	Just as I am, without one plea	88.86.	Saffron walden	Holy Communion
EH317	EH317 Laud, O Sion, thy salvation	EH	317	Laud, O Sion, thy salvation		Plainsong	Holy Communion	P
EH318	EH318 Let all mortal flesh keep silence	EH	318	Let all mortal flesh keep silence	87.87.87.	Picardy	Holy Communion
EH319	EH319 Lord, enthroned in heavenly splendour	EH	319	Lord, enthroned in heavenly splendour	87.87.47.	Bryn Calfaria	Holy Communion
EH320	EH320 My God, and is thy Table spread	EH	320	My God, and is thy Table spread	L.M.	Caton or Rockingham 1E Simeon 2E	Holy Communion		App. 5
EH321	EH321 O food of men wayfaring	EH	321	O food of men wayfaring	776.D.	In allen meinen Thaten	Holy Communion
EH322	EH322 O lead my blindness by the hand	EH	322	O lead my blindness by the hand	88.88.88.	Lambeth [G major] 1E Leicester (or Bedford) 2E	Holy Communion
EH323	EH323 O, most merciful! O, most bountiful!	EH	323	O, most merciful! O, most bountiful!	10 7.10 7.	Schönster Herr Jesu	Holy Communion
EH324	EH324 O thou, who at thy Eucharist didst pray	EH	324	O thou, who at thy Eucharist didst pray	10 10.10 10.10 10.	Ffigysbren	Holy Communion
EH325	EH325 O Word immortal of eternal God	EH	325	O Word immortal of eternal God	10 10.10 10.	Song 24	Holy Communion
EH326	EH326 Of the glorious Body telling	EH	326	Of the glorious Body telling	87.87.87.	Pange lingua/Tantum ergo (No.2)	Holy Communion	P
EH327	EH327 Once, only once, and once for all	EH	327	Once, only once, and once for all	C.M.	Albano	Holy Communion
EH328	EH328 See, Father, thy belovèd Son	EH	328	See, Father, thy belovèd Son	L.M.	Hymnus eucharisticus	Holy Communion
EH329	EH329 Strengthen for service, Lord, the hands	EH	329	Strengthen for service, Lord, the hands	87.87.	Ach Gott und Herr	Holy Communion
EH330	EH330 The Word of God, proceeding forth	EH	330	The Word of God, proceeding forth	L.M.	O salutaris	Holy Communion	P	App. 7 1E/46 2E
EH331	EH331 Thee we adore, O hidden Saviour, thee	EH	331	Thee we adore, O hidden Saviour, thee	10 10.10 10.	Adoro te	Holy Communion
EH332	EH332 There is a fountain filled with Blood	EH	332	There is a fountain filled with Blood	C.M.	Windsor	Holy Communion
EH333	EH333 Victim Divine, thy grace we claim	EH	333	Victim Divine, thy grace we claim	88.88.88.	Coleraine (Vicenza)	Holy Communion
EH334	EH334 We pray thee, heavenly Father	EH	334	We pray thee, heavenly Father	76.76.D.	Meirionydd 1E Caerlleon 2E	Holy Communion
EH335	EH335 Wherefore, O Father, we thy humble servants	EH	335	Wherefore, O Father, we thy humble servants	11 11.11 5.	Christe Fons Jugis	Holy Communion
EH336	EH336 Blessed Jesu! here we stand	EH	336	Blessed Jesu! here we stand	78.78.88.	Liebster Jesu	Holy Baptism
EH337	EH337 In token that thou shalt not fear	EH	337	In token that thou shalt not fear	C.M.	St. Stephen	Holy Baptism
EH338	EH338 Lord Jesu Christ, our Lord most dear	EH	338	Lord Jesu Christ, our Lord most dear	88.88.88.	In einem Kripplein lag ein Kind	Holy Baptism
EH339	EH339 With Christ we share a mystic grave	EH	339	With Christ we share a mystic grave	C.M.	Farrant	Holy Baptism
EH340	EH340 Behold us, Lord, before thee met	EH	340	Behold us, Lord, before thee met	88.88.88.	Lambeth [F major]	Confirmation
EH341	EH341 My God, accept my heart this day	EH	341	My God, accept my heart this day	C.M.	St. James	Confirmation
EH342	EH342 Lord, in thy presence dread and sweet	EH	342	Lord, in thy presence dread and sweet	886.D.	Advent	Confirmation
EH343	EH343 O thou who camest from above	EH	343	O thou who camest from above	L.M.	Affection	Confirmation
EH344	EH344 Thine for ever! God of love	EH	344	Thine for ever! God of love	77.77.	Horsham	Confirmation
EH345	EH345 O Father all creating	EH	345	O Father all creating	76.76.D.	Dank sei Gott in der Höhe	Marriage
EH346	EH346 O perfect Love, all human thought transcending	EH	346	O perfect Love, all human thought transcending	11 10.11 10.	Welwyn	Marriage
EH347	EH347 O thou who gavest power to love	EH	347	O thou who gavest power to love	L.M.	Das walt’ Gott Vater 1E Kent 2E	Marriage
EH348	EH348 The voice that breathed o’er Eden	EH	348	The voice that breathed o’er Eden	76.76.	St. Alphege [G major]	Marriage
EH349	EH349 Thou, Lord, hast power to heal	EH	349	Thou, Lord, hast power to heal	66.66.88.	Dolgelly	The Sick
EH350	EH350 Christ, enthroned in highest heaven	EH	350	Christ, enthroned in highest heaven	87.87.87.	Ad perennis vitae fontem	The Departed
EH351	EH351 Day of wrath! O day of mourning!	EH	351	Day of wrath! O day of mourning!		Plainsong	The Departed	P
EH352	EH352 Father of spirits, whose divine control	EH	352	Father of spirits, whose divine control	10.10.10.10.10.	Old 124th	The Departed
EH353	EH353 Gentle Shepherd, thou hast stilled	EH	353	Gentle Shepherd, thou hast stilled	78.87.87.87.	Jesu, meines Glaubens Zier [G major]	The Departed
EH354	EH354 Hear what the voice from heaven proclaims	EH	354	Hear what the voice from heaven proclaims	C.M.	Wigton	The Departed
EH355	EH355 In Paradise reposing	EH	355	In Paradise reposing	76.76.	Hambridge	The Departed
EH356	EH356 Jesu, Son of Mary	EH	356	Jesu, Son of Mary	65.65.D.	Corpus Domini 1E Dun Aluinn 2E	The Departed		App. 47
EH357	EH357 Lord Jesu, who at Lazarus’ tomb	EH	357	Lord Jesu, who at Lazarus’ tomb	886.D.	Song 18	The Departed
EH358	EH358 Now the labourer’s task is o’er	EH	358	Now the labourer’s task is o’er	77.77.77.	Pressburg (Nicht so traurig)	The Departed
EH359	EH359 O Lord, to whom the spirits live	EH	359	O Lord, to whom the spirits live	88.88.88.	South Cerney	The Departed
EH360	EH360 What sweet of life endureth	EH	360	What sweet of life endureth	76.76.	Christus der ist mein Leben [D major]	The Departed
EH361	EH361 A few more years shall roll	EH	361	A few more years shall roll	D.S.M.	Leominster	General
EH362	EH362 A safe stronghold our God is still	EH	362	A safe stronghold our God is still	87.87.66.667.	Ein’ feste burg	General
EH363	EH363 Abide with me; fast falls the eventide;	EH	363	Abide with me; fast falls the eventide;	10 10.10 10.	Eventide	General
EH364	EH364 All hail the power of Jesu’s name	EH	364	All hail the power of Jesu’s name	C.M.	Miles Lane	General
EH365	EH365 All people that on earth do dwell	EH	365	All people that on earth do dwell	L.M.	Old Hundredth	General
EH366	EH366 Art thou weary, art thou languid	EH	366	Art thou weary, art thou languid	85.83.	Cuttle Mills	General		App. 18
EH367	EH367 As pants the hart for cooling streams	EH	367	As pants the hart for cooling streams	C.M.	Martyrdom	General
EH368	EH368 At the Name of Jesus	EH	368	At the Name of Jesus	65.65.D.	Laus tibi Christe 1E King’s Weston 2E	General
EH369	EH369 Be thou my Guardian and my guide	EH	369	Be thou my Guardian and my guide	C.M.	Abridge	General
EH370	EH370 Blest are the pure in heart	EH	370	Blest are the pure in heart	S.M.	Franconia	General
EH371	EH371 Brief life is here our portion	EH	371	Brief life is here our portion	76.76.	St. Alphege [F major]	General
EH372	EH372 Bright the vision that delighted	EH	372	Bright the vision that delighted	87.87.	Redhead No. 46	General
EH373	EH373 Children of the heavenly King	EH	373	Children of the heavenly King	77.77.	Gott sei Dank 1E Melling 2E	General
EH374	EH374 ‘Christian, seek not yet repose,’	EH	374	‘Christian, seek not yet repose,’	77.73.	Morgenglanz der ewigkeit	General
EH375	EH375 City of God, how broad and far	EH	375	City of God, how broad and far	C.M.	Richmond	General
EH376	EH376 Come, let us join our cheerful songs	EH	376	Come, let us join our cheerful songs	C.M.	Nativity 1E Cheerful 2E	General		App. 48
EH377	EH377 Come, my soul, thy suit prepare	EH	377	Come, my soul, thy suit prepare	77.77.	Louez Dieu	General
EH378	EH378 Come, O thou Traveller unknown	EH	378	Come, O thou Traveller unknown	88.88.88.	David’s Harp	General
EH379	EH379 ‘Come unto me, ye weary’	EH	379	‘Come unto me, ye weary’	76.76.D.	Rusper	General
EH380	EH380 Come, ye faithful, raise the anthem	EH	380	Come, ye faithful, raise the anthem	87.87.87.	Neander	General
EH381	EH381 Crown him with many crowns	EH	381	Crown him with many crowns	D.S.M.	Oliva speciosa 1E Milites 2E Corona 2E	General		App. 49
EH382	EH382 Days and moments quickly flying	EH	382	Days and moments quickly flying	87.87.	Omni Die 1E Goldschmidt (O der alles) 2E	General
EH383	EH383 Dear Lord and Father of mankind	EH	383	Dear Lord and Father of mankind	86.886.	Hammersmith 1E Repton 2E	General		App. 50
EH384	EH384 Eternal Ruler of the ceaseless round	EH	384	Eternal Ruler of the ceaseless round	10 10.10 10.10 10.	Song 1 [F major]	General
EH385	EH385 Father, hear the prayer we offer	EH	385	Father, hear the prayer we offer	87.87.	Sussex	General
EH386	EH386 Father of all, to thee	EH	386	Father of all, to thee	66.66.88.	Dolgelly 1E Warsaw 2E	General
EH387	EH387 Father of heaven, whose love profound	EH	387	Father of heaven, whose love profound	L.M.	Das Leiden des Herrn	General
EH388	EH388 Fierce was the wild billow	EH	388	Fierce was the wild billow	64.64.D.	St. Issey	General
EH389	EH389 Fight the good fight with all thy might	EH	389	Fight the good fight with all thy might	L.M.	Shepton-Beauchamp	General
EH390	EH390 Firmly I believe and truly	EH	390	Firmly I believe and truly	87.87.	Shipston	General
EH391	EH391 ‘For ever with the Lord!’	EH	391	‘For ever with the Lord!’	D.S.M.	Montgomery 1E Llanllyfni 2E	General		App. 51
EH392	EH392 For thee, O dear, dear country	EH	392	For thee, O dear, dear country	76.76.	Magdalena	General
EH393	EH393 Glorious things of thee are spoken	EH	393	Glorious things of thee are spoken	87.87.D.	Austrian Hymn	General
EH394	EH394 God moves in a mysterious way	EH	394	God moves in a mysterious way	C.M.	London New	General
EH395	EH395 God of mercy, God of grace	EH	395	God of mercy, God of grace	77.77.77.	Heathlands	General
EH396	EH396 Gracious Spirit, Holy Ghost	EH	396	Gracious Spirit, Holy Ghost	77.75.	Capetown 1E Dian 2E	General
EH397	EH397 Guide me, O thou great Redeemer	EH	397	Guide me, O thou great Redeemer	87.87.47.	Caersalem	General
EH398	EH398 Happy are they, they that love God	EH	398	Happy are they, they that love God	C.M.	Binchester	General
EH399	EH399 Hark! hark, my soul! Angelic songs are swelling	EH	399	Hark! hark, my soul! Angelic songs are swelling	11 10.11 10.9 11.	Pilgrims of the night	General
EH400	EH400 Hark, my soul! it is the Lord;	EH	400	Hark, my soul! it is the Lord;	77.77.	St. Bees 1E White Ladies Aston 2E	General		App. 52
EH401	EH401 He wants not friends that hath thy love	EH	401	He wants not friends that hath thy love	L.M.	Cameronian midnight hymn	General
EH402	EH402 He who would valiant be	EH	402	He who would valiant be	11 11.12 11.	Monks Gate	General
EH403	EH403 Hold thou my hands!	EH	403	Hold thou my hands!	48.84.	Miserere mei	General
EH404	EH404 How shall I sing that Majesty	EH	404	How shall I sing that Majesty	D.C.M.	Old 137th	General
EH405	EH405 How sweet the name of Jesus sounds	EH	405	How sweet the name of Jesus sounds	C.M.	St. Peter	General
EH406	EH406 I look to thee in every need	EH	406	I look to thee in every need	86.86.88.	O Jesu	General
EH407	EH407 Immortal, invisible, God only wise	EH	407	Immortal, invisible, God only wise	11 11.11 11.	St. Denio	General
EH408	EH408 Immortal love for ever full	EH	408	Immortal love for ever full	C.M.	Bishopthorpe (or St. Paul’s)	General
EH409	EH409 In the Cross of Christ I glory	EH	409	In the Cross of Christ I glory	87.87.	Wychbold	General
EH410	EH410 In the hour of my distress	EH	410	In the hour of my distress	77.76.	Holy Comfort	General
EH411	EH411 Jerusalem on high	EH	411	Jerusalem on high	66.66.88.	Christchurch (Steggall)	General
EH412	EH412 Jerusalem the golden	EH	412	Jerusalem the golden	76.76.D.	Ewing	General
EH413	EH413 Jesu, grant me this, I pray	EH	413	Jesu, grant me this, I pray	77.77.	Song 13	General
EH414	EH414 Jesu, Lover of my soul	EH	414	Jesu, Lover of my soul	77.77.D.	Hollingside or Aberystwyth 2E only	General
EH415	EH415 Jesu, meek and gentle	EH	415	Jesu, meek and gentle	65.65.	St. Constantine 1E Belsize 2E	General		App. 53
EH416	EH416 Jesu, meek and lowly	EH	416	Jesu, meek and lowly	66.66.	St. Martin	General
EH417	EH417 Jesu, my Lord, my God, my All	EH	417	Jesu, my Lord, my God, my All	88.88.88.	Stella 1E Gesius (Heut’ triumphiret) 2E	General		App. 19, 54
EH418	EH418 Jesu, name all names above;	EH	418	Jesu, name all names above;	76.76.88.77.	Werde munter	General
EH419	EH419 Jesu, the very thought of thee	EH	419	Jesu, the very thought of thee	C.M.	St. Agnes 1E / St. Botolph 2E King’s Norton (both editions)	General		App. 55
EH420	EH420 Jesus shall reign where’er the sun	EH	420	Jesus shall reign where’er the sun	L.M.	Truro [D major]	General
EH421	EH421 Jesus, these eyes have never seen	EH	421	Jesus, these eyes have never seen	C.M.	Nun danket all	General
EH422	EH422 Jesus, where’er thy people meet	EH	422	Jesus, where’er thy people meet	L.M.	St. Sepulchre	General
EH423	EH423 Judge eternal, throned in splendour	EH	423	Judge eternal, throned in splendour	87.87.87.	Rhuddlan	General
EH424	EH424 King of glory, King of peace	EH	424	King of glory, King of peace	74.74.D.	Gwalchmai	General
EH425	EH425 Lead, kindly Light, amid the encircling gloom	EH	425	Lead, kindly Light, amid the encircling gloom	10 4.10 4.10 10.	Lux benigna	General
EH426	EH426 Lead us, heavenly Father, lead us	EH	426	Lead us, heavenly Father, lead us	87.87.87.	Mannheim	General
EH427	EH427 Let all the world in every corner sing	EH	427	Let all the world in every corner sing	10 4.66.66.10 4.	Universal Praise 1E High Road 2E	General		App. 56
EH428	EH428 Let saints on earth in concert sing	EH	428	Let saints on earth in concert sing	C.M.	Dundee	General
EH429	EH429 ‘Lift up your hearts!’ We lift them, Lord, to thee;	EH	429	‘Lift up your hearts!’ We lift them, Lord, to thee;	10 10.10 10.	All Souls 1E Birmingham 2E	General		217, App. 57
EH430	EH430 Lighten the darkness of our life’s long night	EH	430	Lighten the darkness of our life’s long night	10 10.10 10.	Song 24 1E Erfyniad 2E	General
EH431	EH431 Light’s abode, celestial Salem	EH	431	Light’s abode, celestial Salem	87.87.87.	Regent Square	General
EH432	EH432 Long did I toil, and knew no earthly rest	EH	432	Long did I toil, and knew no earthly rest	10 10.10 10.10 10.	Battle	General
EH433	EH433 Lord, it belongs not to my care	EH	433	Lord, it belongs not to my care	C.M.	Dibdin	General
EH434	EH434 Lord of all being, throned afar	EH	434	Lord of all being, throned afar	L.M.	Uffingham	General
EH435	EH435 Lord of our life, and God of our salvation	EH	435	Lord of our life, and God of our salvation	11 11.11 5.	Iste confessor (2)	General
EH436	EH436 Lord, thy word abideth	EH	436	Lord, thy word abideth	66.66.	Ravenshaw	General
EH437	EH437 Love Divine, all loves excelling	EH	437	Love Divine, all loves excelling	87.87.D.	Moriah	General
EH438	EH438 Love of the Father, love of God the Son	EH	438	Love of the Father, love of God the Son	10 10.10 10.	Song 22	General
EH439	EH439 My faith looks up to thee	EH	439	My faith looks up to thee	664.666.4.	Olivet 1E Denbigh 2E	General		App. 58
EH440	EH440 My God and Father, while I stray	EH	440	My God and Father, while I stray	88.84.	Troyte No. 1 1E Layriz (Ins feld geh) 2E	General		App. 59
EH441	EH441 My God, how wonderful thou art	EH	441	My God, how wonderful thou art	C.M.	Westminster	General
EH442	EH442 My Lord, my Life, my Love	EH	442	My Lord, my Life, my Love	S.M.	Song 20	General
EH443	EH443 My spirit longs for thee	EH	443	My spirit longs for thee	66.66.	Maria jung und zart	General
EH444	EH444 Nearer, my God, to thee	EH	444	Nearer, my God, to thee	64.64.664.	Horbury	General
EH445	EH445 O for a closer walk with God	EH	445	O for a closer walk with God	S.M.	Caithness Stracathro 2E only	General
EH446	EH446 O for a thousand tongues to sing	EH	446	O for a thousand tongues to sing	C.M.	O God of Love	General
EH447	EH447 O God of Bethel, by whose hand	EH	447	O God of Bethel, by whose hand	C.M.	Burford	General
EH448	EH448 O God of mercy, God of might	EH	448	O God of mercy, God of might	88.86.	Fitzwilliam	General
EH449	EH449 O God of truth, whose living word	EH	449	O God of truth, whose living word	C.M.	Martyrs	General
EH450	EH450 O God, our help in ages past	EH	450	O God, our help in ages past	C.M.	St. Anne	General
EH451	EH451 O God, thy power is wonderful	EH	451	O God, thy power is wonderful	C.M.	Melrose	General
EH452	EH452 O happy band of pilgrims	EH	452	O happy band of pilgrims	76.76.	Knecht	General
EH453	EH453 O Holy Spirit, Lord of grace	EH	453	O Holy Spirit, Lord of grace	C.M.	Tallis’ Ordinal (‘9th Tune’)	General
EH454	EH454 O King enthroned on high	EH	454	O King enthroned on high	66.84.	Temple	General
EH455	EH455 O let him whose sorrow	EH	455	O let him whose sorrow	65.65.	Clewer	General
EH456	EH456 O Lord and Master of us all	EH	456	O Lord and Master of us all	C.M.	Walsall 1E Blackbourne 2E	General
EH457	EH457 O Lord, how happy should we be	EH	457	O Lord, how happy should we be	886.D.	Magdalen College	General
EH458	EH458 O Lord of hosts, all heaven possessing	EH	458	O Lord of hosts, all heaven possessing	98.98.88.	Neumark	General
EH459	EH459 O love, how deep, how broad, how high!	EH	459	O love, how deep, how broad, how high!	L.M.	Eisenach	General
EH460	EH460 O Lord, who formedst me to wear	EH	460	O Lord, who formedst me to wear	88.88.88.	Christchurch (Ouseley)	General
EH461	EH461 O praise our great and gracious Lord	EH	461	O praise our great and gracious Lord	D.C.M.	Old 81st (Old 77th)	General
EH462	EH462 O quickly come, dread Judge of all;	EH	462	O quickly come, dread Judge of all;	88.88.88.	Vater unser	General
EH463	EH463 O thou in all thy might so far	EH	463	O thou in all thy might so far	C.M.	Crowle	General
EH464	EH464 O thou not made with hands	EH	464	O thou not made with hands	66.66.66.	Old 120th	General
EH465	EH465 O what their joy and their glory must be	EH	465	O what their joy and their glory must be	10 10.10 10.	Regnator orbis	General
EH466	EH466 O worship the King all glorious above	EH	466	O worship the King all glorious above	55.55.65.65.	Hanover	General
EH467	EH467 Oft in danger, oft in woe	EH	467	Oft in danger, oft in woe	77.77.	University College	General
EH468	EH468 Peace, perfect peace, in this dark world of sin?	EH	468	Peace, perfect peace, in this dark world of sin?	10.10.	Song 46	General
EH469	EH469 Pleasant are thy courts above	EH	469	Pleasant are thy courts above	77.77.D.	Benevento	General		App. 20
EH470	EH470 Praise, my soul, the King of heaven;	EH	470	Praise, my soul, the King of heaven;	87.87.87.	Praise my soul	General
EH471	EH471 Praise to the Holiest in the height	EH	471	Praise to the Holiest in the height	C.M.	Richmond	General
EH472	EH472 Pray that Jerusalem may have	EH	472	Pray that Jerusalem may have	C.M.	York	General
EH473	EH473 Pray when the morn is breaking	EH	473	Pray when the morn is breaking	76.76.D.	Meirionydd	General
EH474	EH474 Prayer is the soul’s sincere desire	EH	474	Prayer is the soul’s sincere desire	C.M.	Wigton	General
