2030-10-24	Thu	VOE	Trinitytide XVIII:Thu	Trinitytide XVIII:Thu	St Anthony Mary Claret, Bishop
2030-10-25	Fri	VOE	Trinitytide XVIII:Fri	Trinitytide XVIII:Fri
2030-10-26	Sat	VOE	Trinitytide XVIII:Sat	Trinitytide XVIII:Sat	Ss Chad & Cedd, Bishops, Missionaries	Saturday memorial of our Lady
2030-10-27	Sun	VOE	TRINITY XIX	TRINITY XIX
2030-10-28	Mon	VOE	Ss Simon & Jude, Apostles	Ss Simon & Jude, Apostles
2030-10-29	Tue	VOE	Trinitytide XIX:Tue	Trinitytide XIX:Tue
2030-10-30	Wed	VOE	Trinitytide XIX:Wed	Trinitytide XIX:Wed
2030-10-31	Thu	VOE	Trinitytide XIX:Thu	Trinitytide XIX:Thu
2030-11-01	Fri	VOE	ALL SAINTS	ALL SAINTS
2030-11-02	Sat	VOE	All Souls	All Souls
2030-11-03	Sun	VOE	TRINITY XX	TRINITY XX
2030-11-04	Mon	VOE	St Charles Borromeo, Bishop	St Charles Borromeo, Bishop
2030-11-05	Tue	VOE	Trinitytide XX:Tue	Trinitytide XX:Tue
2030-11-06	Wed	VOE	Trinitytide XX:Wed	Trinitytide XX:Wed
2030-11-07	Thu	VOE	Trinitytide XX:Thu	Trinitytide XX:Thu	St Willibrord, Bishop, Missionary
2030-11-08	Fri	VOE	All Saints of England	All Saints of England
2030-11-09	Sat	VOE	Dedication of the Archbasilica of St John Lateran	Dedication of the Archbasilica of St John Lateran
2030-11-10	Sun	VOE	TRINITY XXI	TRINITY XXI
2030-11-11	Mon	VOE	St Martin of Tours, Bishop	St Martin of Tours, Bishop
2030-11-12	Tue	VOE	St Josaphat, Bishop, Martyr	St Josaphat, Bishop, Martyr
2030-11-13	Wed	VOE	Trinitytide XXI:Wed	Trinitytide XXI:Wed
2030-11-14	Thu	VOE	Trinitytide XXI:Thu	Trinitytide XXI:Thu
2030-11-15	Fri	VOE	Trinitytide XXI:Fri	Trinitytide XXI:Fri	St Albert the Great, Bishop, Doctor
2030-11-16	Sat	VOE	Trinitytide XXI:Sat	Trinitytide XXI:Sat	St Margaret of Scotland, Queen	St Gertrude, Virgin	St Edmund of Abingdon, Bishop	Saturday memorial of our Lady
2030-11-17	Sun	VOE	TRINITY XXII	TRINITY XXII
2030-11-18	Mon	VOE	Trinitytide XXII:Mon	Trinitytide XXII:Mon	Dedication of the Basilicas of Ss Peter & Paul, Apostles
2030-11-19	Tue	VOE	Trinitytide XXII:Tue	Trinitytide XXII:Tue
2030-11-20	Wed	VOE	Trinitytide XXII:Wed	Trinitytide XXII:Wed	St Edmund, King & Martyr
2030-11-21	Thu	VOE	Presentation of our Lady	Presentation of our Lady
2030-11-22	Fri	VOE	St Cecilia, Virgin, Martyr	St Cecilia, Virgin, Martyr
2030-11-23	Sat	VOE	Trinitytide XXII:Sat	Trinitytide XXII:Sat	St Clement I, Pope, Martyr	St Columbanus, Abbot, Missionary	Saturday memorial of our Lady
2030-11-24	Sun	VOE	CHRIST THE KING	CHRIST THE KING
2030-11-25	Mon	VOE	Trinitytide XXIII:Mon	Trinitytide XXIII:Mon	St Catherine of Alexandria, Virgin, Martyr
2030-11-26	Tue	VOE	Trinitytide XXIII:Tue	Trinitytide XXIII:Tue
2030-11-27	Wed	VOE	Trinitytide XXIII:Wed	Trinitytide XXIII:Wed
2030-11-28	Thu	VOE	Trinitytide XXIII:Thu	Trinitytide XXIII:Thu
2030-11-29	Fri	VOE	Trinitytide XXIII:Fri	Trinitytide XXIII:Fri
2030-11-30	Sat	VOE	St Andrew, Scotland Patron, Apostle	St Andrew, Scotland Patron, Apostle
2030-12-01	Sun	VOE	ADVENT I	ADVENT I
2030-12-02	Mon	VOE	Advent I:Mon	Advent I:Mon
2030-12-03	Tue	VOE	St Francis Xavier, Priest	St Francis Xavier, Priest
2030-12-04	Wed	VOE	Advent I:Wed	Advent I:Wed	St John Damascene, Priest, Doctor
2030-12-05	Thu	VOE	Advent I:Thu	Advent I:Thu
2030-12-06	Fri	VOE	Advent I:Fri	Advent I:Fri	St Nicholas of Myra, Bishop
2030-12-07	Sat	VOE	St Ambrose, Bishop, Doctor	St Ambrose, Bishop, Doctor
2030-12-08	Sun	VOE	ADVENT II	ADVENT II
2030-12-09	Mon	VOE	Immaculate Conception of our Lady	Immaculate Conception of our Lady
2030-12-10	Tue	VOE	Advent II:Tue	Advent II:Tue	Our Lady of Loreto
2030-12-11	Wed	VOE	Advent II:Wed	Advent II:Wed	St Damasus I, Pope
2030-12-12	Thu	VOE	Advent II:Thu	Advent II:Thu	Our Lady of Guadalupe
2030-12-13	Fri	VOE	St Lucy, Virgin, Martyr	St Lucy, Virgin, Martyr
2030-12-14	Sat	VOE	St John of the Cross, Priest, Doctor	St John of the Cross, Priest, Doctor
2030-12-15	Sun	VOE	ADVENT III	ADVENT III
2030-12-16	Mon	VOE	Advent III:Mon	Advent III:Mon
2030-12-17	Tue	VOE	17 Dec:O Sapientia	17 Dec:O Sapientia
2030-12-18	Wed	VOE	18 Dec:O Adonai	18 Dec:O Adonai
2030-12-19	Thu	VOE	19 Dec:O Radix Jesse	19 Dec:O Radix Jesse
2030-12-20	Fri	VOE	20 Dec:O Clavis David	20 Dec:O Clavis David
2030-12-21	Sat	VOE	21 Dec:O Oriens	21 Dec:O Oriens	St Peter Canisius, Priest, Doctor
2030-12-22	Sun	VOE	ADVENT IV	ADVENT IV
2030-12-23	Mon	VOE	23 Dec:O Emmanuel	23 Dec:O Emmanuel	St John of Kęty, Priest
2030-12-24	Tue	VOE	24 Dec	24 Dec
2030-12-25	Wed	VOE	NATIVITY OF THE LORD	NATIVITY OF THE LORD
2030-12-26	Thu	VOE	26 Dec:Christmas Octave II	26 Dec:Christmas Octave II	St Stephen, Proto-Martyr
2030-12-27	Fri	VOE	27 Dec:Christmas Octave III	27 Dec:Christmas Octave III	St John, Apostle, Evangelist
2030-12-28	Sat	VOE	28 Dec:Christmas Octave IV	28 Dec:Christmas Octave IV	Holy Innocents, Martyrs
2030-12-29	Sun	VOE	HOLY FAMILY	HOLY FAMILY
2030-12-30	Mon	VOE	30 Dec:Christmas Octave VI	30 Dec:Christmas Octave VI
2030-12-31	Tue	VOE	31 Dec:Christmas Octave VII	31 Dec:Christmas Octave VII	St Sylvester I, Pope
