2027-09-01	Wed	VOE	Trinitytide XIV:Wed	Trinitytide XIV:Wed
2027-09-02	Thu	VOE	Trinitytide XIV:Thu	Trinitytide XIV:Thu
2027-09-03	Fri	VOE	St Gregory the Great, Pope, Doctor	St Gregory the Great, Pope, Doctor
2027-09-04	Sat	VOE	Trinitytide XIV:Sat	Trinitytide XIV:Sat	St Cuthbert, Bishop	Saturday memorial of our Lady
2027-09-05	Sun	VOE	TRINITY XV	TRINITY XV
2027-09-06	Mon	VOE	Trinitytide XV:Mon	Trinitytide XV:Mon
2027-09-07	Tue	VOE	Trinitytide XV:Tue	Trinitytide XV:Tue
2027-09-08	Wed	VOE	Nativity of our Lady	Nativity of our Lady
2027-09-09	Thu	VOE	Trinitytide XV:Thu	Trinitytide XV:Thu	St Peter Claver, Priest
2027-09-10	Fri	VOE	Trinitytide XV:Fri	Trinitytide XV:Fri
2027-09-11	Sat	VOE	Trinitytide XV:Sat	Trinitytide XV:Sat	Saturday memorial of our Lady
2027-09-12	Sun	VOE	TRINITY XVI	TRINITY XVI
2027-09-13	Mon	VOE	St John Chrysostom, Bishop, Doctor	St John Chrysostom, Bishop, Doctor
2027-09-14	Tue	VOE	Exaltation of the Holy Cross	Exaltation of the Holy Cross
2027-09-15	Wed	VOE	Our Lady of Sorrows	Our Lady of Sorrows
2027-09-16	Thu	VOE	Ss Cornelius, Pope, & Cyprian, Bishop, Martyrs	Ss Cornelius, Pope, & Cyprian, Bishop, Martyrs
2027-09-17	Fri	VOE	Trinitytide XVI:Fri	Trinitytide XVI:Fri	St Robert Bellarmine, Down Syndrome Patron, Bishop, Doctor	St Ninian, Bishop	St Edith of Kemsing	St Hildegard of Bingen, Virgin, Doctor
2027-09-18	Sat	VOE	Trinitytide XVI:Sat	Trinitytide XVI:Sat	Saturday memorial of our Lady
2027-09-19	Sun	VOE	TRINITY XVII	TRINITY XVII
2027-09-20	Mon	VOE	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang, & Companions, Martyrs	Ss Andrew Kim Taegon, Priest, & Paul Chong Hasang, & Companions, Martyrs
