Pope-Leo-XIII	aeterni-patris-on-the-restoration-of-christian-philosophy	1879-08-04
Pope-Leo-XIII	affari-vos-on-the-manitoba-school-question	1897-12-08
Pope-Leo-XIII	amantissima-voluntatis-to-the-english-people	1895-04-27
Pope-Leo-XIII	annum-sacrum-on-consecration-to-the-sacred-heart	1899-05-25
Pope-Leo-XIII	apostolicae-curae-on-the-nullity-of-anglican-orders	1896-09-18
Pope-Leo-XIII	arcanum-divinae-on-christian-marriage	1880-02-10
Pope-Leo-XIII	augustissimae-virginis-mariae-on-the-confraternity-of-the-holy-rosary	1897-09-12
Pope-Leo-XIII	au-milieu-des-sollicitudes-on-the-church-and-state-in-france	1892-02-16
Pope-Leo-XIII	auspicato-concessum-on-saint-francis-of-assisi	
Pope-Leo-XIII	caritatis-on-the-church-in-poland	1894-03-19
Pope-Leo-XIII	caritatis-studium-on-the-church-in-scotland	1898-07-25
Pope-Leo-XIII	catholicae-ecclesiae-on-slavery-in-the-missions	1890-11-20
Pope-Leo-XIII	christi-nomen-on-propagation-of-the-faith-and-eastern-churches	1894-12-24
Pope-Leo-XIII	constanti-hungarorum-on-the-church-in-hungary	1893-09-02
Pope-Leo-XIII	cum-multa-on-conditions-in-spain	1882-12-08
Pope-Leo-XIII	custodi-di-quella-fede-on-freemasonry	1892-12-08
Pope-Leo-XIII	dallalto-dellapostolico-seggio-on-freemasonry-in-italy	1890-10-15
Pope-Leo-XIII	depuis-le-jour-on-the-education-of-the-clergy	1899-09-08
Pope-Leo-XIII	diuturni-temporis-on-the-rosary	1898-09-05
Pope-Leo-XIII	diuturnum-on-the-origin-of-civil-power	1881-06-29
Pope-Leo-XIII	divinum-illud-munus-on-the-holy-spirit	1897-05-09
Pope-Leo-XIII	dum-multa-on-marriage-legislation	1902-12-24
Pope-Leo-XIII	etsi-cunctas-on-the-church-in-ireland	1888-12-21
Pope-Leo-XIII	etsi-nos-on-conditions-in-italy	1882-02-15
Pope-Leo-XIII	exeunte-iam-anno-on-the-right-ordering-of-christian-life	
Pope-Leo-XIII	fidentem-piumque-animum-on-the-rosary	1896-09-30
Pope-Leo-XIII	fin-dal-principio-on-the-education-of-the-clergy	1902-12-08
Pope-Leo-XIII	grande-munus-on-saints-cyril-and-methodius	1880-09-30
Pope-Leo-XIII	graves-de-communi-re-christian-democracy	1901-01-18
Pope-Leo-XIII	gravissimas-on-religious-orders-in-portugal	1901-05-16
Pope-Leo-XIII	humanum-genus-on-freemasonry	1884-04-20
Pope-Leo-XIII	iampridem-on-catholicism-in-germany	1886-01-06
Pope-Leo-XIII	immortale-dei-on-the-christian-constitution-of-states	1885-11-01
Pope-Leo-XIII	in-amplissimo-on-the-church-in-the-united-states	1902-04-15
Pope-Leo-XIII	inimica-vis-on-freemasonry	1892-12-08
Pope-Leo-XIII	in-ipso-on-episcopal-reunions-in-austria	1891-03-03
Pope-Leo-XIII	in-plurimis-on-the-abolition-of-slavery	1888-05-05
Pope-Leo-XIII	inscrutabili-dei-consilio-on-the-evils-of-society	1878-04-21
Pope-Leo-XIII	insignes-on-the-hungarian-millennium	1896-05-01
Pope-Leo-XIII	inter-graves-the-church-in-peru	1894-05-01
Pope-Leo-XIII	iucunda-semper-expectatione-on-the-rosary	1894-09-08
Pope-Leo-XIII	laetitiae-sactae-commending-devotion-to-the-rosary	1893-09-08
Pope-Leo-XIII	libertas-praestantissimum-on-the-nature-of-human-liberty	1888-06-20
Pope-Leo-XIII	licet-multa-on-catholics-in-belgium	1881-08-03
Pope-Leo-XIII	litteras-a-vobis-on-the-clergy-in-brazil	1894-07-02
Pope-Leo-XIII	longinqua-on-catholicism-in-the-united-states	1895-01-06
Pope-Leo-XIII	magnae-dei-matris-on-the-rosary	1892-09-08
Pope-Leo-XIII	magni-nobis-on-the-catholic-university-of-america	1889-03-07
Pope-Leo-XII	quod-hoc-ineunte-proclaiming-a-universal-jubilee	1824-05-24
Pope-Leo-XII	quo-graviora-condemning-secret-societies	1826-03-13
Pope-Leo-XII	ubi-primum-on-his-assuming-the-pontificate		1824-05-05
Pope-Nicholas-III	exiit-qui-seminat-confirmation-of-the-rule-of-the-friars-minor	1279-08-14
Pope-Paul-III	bull-of-the-convocation-of-the-council-of-trent	1542-05-22
Pope-Paul-III	sublimus-dei-on-the-enslavement-and-evangelization-of-indians-in-the-new-world-1537
Pope-Paul-VI	address-to-the-general-chapters-of-religious-orders-and-congregations	1964-05-23
Pope-Paul-VI	apostolic-constitution-on-the-sacrament-of-anointing-of-the-sick	1972-11-30
Pope-Paul-VI	christi-matri-on-prayers-for-peace-during-october	1966-09-15
Pope-Paul-VI	confronting-the-devils-power	1972-11-15
Pope-Paul-VI	ecclesiae-sanctae	1966-08-06
Pope-Paul-VI	ecclesiam-suam-paths-of-the-church	1964-08-06
Pope-Paul-VI	election-of-the-roman-pontiff	1975-10-01
Pope-Paul-VI	evangelii-nuntiandi-on-evangelization-in-the-modern-world	
Pope-Paul-VI	gaudete-in-domino-on-christian-joy	1975-05-09
Pope-Paul-VI	homily-on-the-feast-of-saint-joseph	1969-03-27
Pope-Paul-VI	humanae-vitae	1968-07-25
Pope-Paul-VI	indulgentiarum-doctrina-doctrine-on-indulgences	1967-01-01
Pope-Paul-VI	marialis-cultus-for-the-right-ordering-and-development-of-devotion-to-the-blessed-virgin-mary	1974-02-02
Pope-Paul-VI	marriage-family-children	1966-02-12
Pope-Paul-VI	mense-maio-on-prayers-during-may-for-preservation-of-peace	1965-04-29
Pope-Paul-VI	missale-romanum-promulgation-of-the-roman-missal-revised-by-decree-of-the-second-vatican-ecumentical-council	1969-04-03
Pope-Paul-VI	mysterium-fidei-mystery-of-faith	1965-09-03
Pope-Paul-VI	paenitemini-apostolic-constitution-on-penance	1966-02-17
