Date	DOW	Rite	PropersID_Selected	PropersID_Alt	PropersID_Default	PropersID_Option1	PropersID_Option2	PropersID_Option3	PropersID_Option4	BlankColumn
2029-10-02	Tue	NOE	Holy Guardian Angels		Holy Guardian Angels	
2029-10-03	Wed	NOE	Ord Time XXVI:Wed		Ord Time XXVI:Wed	
2029-10-04	Thu	NOE	St Francis of Assisi, Ecology Patron, Founder, Confessor		St Francis of Assisi, Ecology Patron, Founder, Confessor	
2029-10-05	Fri	NOE	Ord Time XXVI:Fri		Ord Time XXVI:Fri	St Faustina Kowalska, Religious	
2029-10-06	Sat	NOE	Ord Time XXVI:Sat		Ord Time XXVI:Sat	St Bruno, Priest	Saturday memorial of our Lady	
2029-10-07	Sun	NOE	ORDINARY TIME XXVII		ORDINARY TIME XXVII	
2029-10-08	Mon	NOE	Ord Time XXVII:Mon		Ord Time XXVII:Mon	
2029-10-09	Tue	NOE	St John Henry Newman, Catholic Education Co-Patron, Priest, Doctor		St John Henry Newman, Catholic Education Co-Patron, Priest, Doctor	
2029-10-10	Wed	NOE	Ord Time XXVII:Wed		Ord Time XXVII:Wed	Ss Denis, France Co-Patron, Bishop, & Companions, Martyrs	St John Leonardi, Priest	St Paulinus of York, Bishop, Missionary	
2029-10-11	Thu	NOE	Ord Time XXVII:Thu		Ord Time XXVII:Thu	St John XXIII, Pope	
2029-10-12	Fri	NOE	Ord Time XXVII:Fri		Ord Time XXVII:Fri	St Wilfrid, Bishop, Missionary	
