Date	DOW	Rite	PropersID_Selected	PropersID_Alt	PropersID_Default	PropersID_Option1	PropersID_Option2	PropersID_Option3	PropersID_Option4	BlankColumn
2028-10-20	Fri	NOE	Ord Time XXVIII:Fri		Ord Time XXVIII:Fri
2028-10-21	Sat	NOE	Ord Time XXVIII:Sat		Ord Time XXVIII:Sat	Saturday memorial of our Lady
2028-10-22	Sun	NOE	ORDINARY TIME XXIX		ORDINARY TIME XXIX
2028-10-23	Mon	NOE	Ord Time XXIX:Mon		Ord Time XXIX:Mon	St John of Capistrano, Priest
2028-10-24	Tue	NOE	Ord Time XXIX:Tue		Ord Time XXIX:Tue	St Anthony Mary Claret, Bishop
2028-10-25	Wed	NOE	Ord Time XXIX:Wed		Ord Time XXIX:Wed
2028-10-26	Thu	NOE	Ord Time XXIX:Thu		Ord Time XXIX:Thu	Ss Chad & Cedd, Bishops, Missionaries
2028-10-27	Fri	NOE	Ord Time XXIX:Fri		Ord Time XXIX:Fri
2028-10-28	Sat	NOE	Ss Simon & Jude, Apostles		Ss Simon & Jude, Apostles
2028-10-29	Sun	NOE	ORDINARY TIME XXX		ORDINARY TIME XXX
2028-10-30	Mon	NOE	Ord Time XXX:Mon		Ord Time XXX:Mon
2028-10-31	Tue	NOE	Ord Time XXX:Tue		Ord Time XXX:Tue
2028-11-01	Wed	NOE	ALL SAINTS		ALL SAINTS
2028-11-02	Thu	NOE	All Souls		All Souls
2028-11-03	Fri	NOE	Ord Time XXX:Fri		Ord Time XXX:Fri	St Martin de Porres, Religious	St Winifride, Virgin
2028-11-04	Sat	NOE	St Charles Borromeo, Bishop		St Charles Borromeo, Bishop
2028-11-05	Sun	NOE	ORDINARY TIME XXXI		ORDINARY TIME XXXI
2028-11-06	Mon	NOE	Ord Time XXXI:Mon		Ord Time XXXI:Mon
2028-11-07	Tue	NOE	Ord Time XXXI:Tue		Ord Time XXXI:Tue	St Willibrord, Bishop, Missionary
2028-11-08	Wed	NOE	Ord Time XXXI:Wed		Ord Time XXXI:Wed
2028-11-09	Thu	NOE	Dedication of the Archbasilica of St John Lateran		Dedication of the Archbasilica of St John Lateran
2028-11-10	Fri	NOE	St Leo the Great, Pope, Doctor		St Leo the Great, Pope, Doctor
2028-11-11	Sat	NOE	St Martin of Tours, Bishop		St Martin of Tours, Bishop
2028-11-12	Sun	NOE	ORDINARY TIME XXXII		ORDINARY TIME XXXII
2028-11-13	Mon	NOE	Ord Time XXXII:Mon		Ord Time XXXII:Mon
2028-11-14	Tue	NOE	Ord Time XXXII:Tue		Ord Time XXXII:Tue
2028-11-15	Wed	NOE	Ord Time XXXII:Wed		Ord Time XXXII:Wed	St Albert the Great, Bishop, Doctor
2028-11-16	Thu	NOE	St Edmund of Abingdon, Bishop		St Edmund of Abingdon, Bishop
2028-11-17	Fri	NOE	Ord Time XXXII:Fri		Ord Time XXXII:Fri	St Elizabeth of Hungary, Religious	St Hilda of Whitby, Abbess	St Hugh of Lincoln, Bishop
2028-11-18	Sat	NOE	Ord Time XXXII:Sat		Ord Time XXXII:Sat	Dedication of the Basilicas of Ss Peter & Paul, Apostles	Saturday memorial of our Lady
2028-11-19	Sun	NOE	ORDINARY TIME XXXIII		ORDINARY TIME XXXIII
2028-11-20	Mon	NOE	Ord Time XXXIII:Mon		Ord Time XXXIII:Mon
2028-11-21	Tue	NOE	Presentation of our Lady		Presentation of our Lady
2028-11-22	Wed	NOE	St Cecilia, Virgin, Martyr		St Cecilia, Virgin, Martyr
2028-11-23	Thu	NOE	Ord Time XXXIII:Thu		Ord Time XXXIII:Thu	St Clement I, Pope, Martyr	St Columbanus, Abbot, Missionary
2028-11-24	Fri	NOE	Ss Andrew Dũng-Lạc & Companions, Martyrs		Ss Andrew Dũng-Lạc & Companions, Martyrs
2028-11-25	Sat	NOE	Ord Time XXXIII:Sat		Ord Time XXXIII:Sat	St Catherine of Alexandria, Virgin, Martyr	Saturday memorial of our Lady
2028-11-26	Sun	NOE	CHRIST THE KING		CHRIST THE KING
2028-11-27	Mon	NOE	Ord Time XXXIV:Mon		Ord Time XXXIV:Mon
2028-11-28	Tue	NOE	Ord Time XXXIV:Tue		Ord Time XXXIV:Tue
2028-11-29	Wed	NOE	Ord Time XXXIV:Wed		Ord Time XXXIV:Wed
2028-11-30	Thu	NOE	St Andrew, Scotland Patron, Apostle		St Andrew, Scotland Patron, Apostle
2028-12-01	Fri	NOE	Ord Time XXXIV:Fri		Ord Time XXXIV:Fri
2028-12-02	Sat	NOE	Ord Time XXXIV:Sat		Ord Time XXXIV:Sat	Saturday memorial of our Lady
2028-12-03	Sun	NOE	ADVENT I		ADVENT I
2028-12-04	Mon	NOE	Advent I:Mon		Advent I:Mon	St John Damascene, Priest, Doctor
2028-12-05	Tue	NOE	Advent I:Tue		Advent I:Tue
2028-12-06	Wed	NOE	Advent I:Wed		Advent I:Wed	St Nicholas of Myra, Bishop
2028-12-07	Thu	NOE	St Ambrose, Bishop, Doctor		St Ambrose, Bishop, Doctor
2028-12-08	Fri	NOE	Immaculate Conception of our Lady		Immaculate Conception of our Lady
2028-12-09	Sat	NOE	Advent I:Sat		Advent I:Sat	St Juan Diego Cuauhtlatoatzin
2028-12-10	Sun	NOE	ADVENT II		ADVENT II
2028-12-11	Mon	NOE	Advent II:Mon		Advent II:Mon	St Damasus I, Pope
2028-12-12	Tue	NOE	Advent II:Tue		Advent II:Tue	Our Lady of Guadalupe
2028-12-13	Wed	NOE	St Lucy, Virgin, Martyr		St Lucy, Virgin, Martyr
2028-12-14	Thu	NOE	St John of the Cross, Priest, Doctor		St John of the Cross, Priest, Doctor
2028-12-15	Fri	NOE	Advent II:Fri		Advent II:Fri
2028-12-16	Sat	NOE	Advent II:Sat		Advent II:Sat
2028-12-17	Sun	NOE	ADVENT III		ADVENT III
2028-12-18	Mon	NOE	18 Dec:O Adonai		18 Dec:O Adonai
2028-12-19	Tue	NOE	19 Dec:O Radix Jesse		19 Dec:O Radix Jesse
2028-12-20	Wed	NOE	20 Dec:O Clavis David		20 Dec:O Clavis David
2028-12-21	Thu	NOE	21 Dec:O Oriens		21 Dec:O Oriens	St Peter Canisius, Priest, Doctor
2028-12-22	Fri	NOE	22 Dec:O Rex Gentium		22 Dec:O Rex Gentium
2028-12-23	Sat	NOE	23 Dec:O Emmanuel		23 Dec:O Emmanuel	St John of Kęty, Priest
2028-12-24	Sun	NOE	ADVENT IV		ADVENT IV
2028-12-25	Mon	NOE	NATIVITY OF THE LORD		NATIVITY OF THE LORD
2028-12-26	Tue	NOE	26 Dec:Christmas Octave II		26 Dec:Christmas Octave II	St Stephen, Proto-Martyr
2028-12-27	Wed	NOE	27 Dec:Christmas Octave III		27 Dec:Christmas Octave III	St John, Apostle, Evangelist
2028-12-28	Thu	NOE	28 Dec:Christmas Octave IV		28 Dec:Christmas Octave IV	Holy Innocents, Martyrs
2028-12-29	Fri	NOE	29 Dec:Christmas Octave V		29 Dec:Christmas Octave V	St Thomas Becket, Bishop, Martyr
2028-12-30	Sat	NOE	30 Dec:Christmas Octave VI		30 Dec:Christmas Octave VI
2028-12-31	Sun	NOE	HOLY FAMILY		HOLY FAMILY
